order_id,order_date,customer_id,state,city,region,channel,category,product,quantity,unit_price,discount_pct,unit_cost,sales_amount,cost_amount,profit,payment_mode,year,month_num,month,quarter,year_month,gross_sales_before_discount,discount_amount,profit_margin
ORD102630,2025-11-14,CUST12833,West Bengal,Kolkata,East,Online,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,64740.03,47000.0,17740.03,Net Banking,2025,11,Nov,Q4,2025-11,61000.0,4880.0,0.2740194899508079
ORD102694,2025-11-14,CUST11200,Maharashtra,Nagpur,West,Store,Laptops,Ultrabook 14,1,72000.0,0.0,56000.0,79027.2,56000.0,23027.2,UPI,2025,11,Nov,Q4,2025-11,72000.0,0.0,0.29138321995464855
ORD103438,2025-11-14,CUST10013,Karnataka,Mangaluru,South,Online,Laptops,Business Laptop 15,1,61000.0,0.05,47000.0,66851.12,47000.0,19851.12,Net Banking,2025,11,Nov,Q4,2025-11,61000.0,3050.0,0.2969452119874731
ORD105577,2025-11-14,CUST12829,Uttar Pradesh,Kanpur,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4845.12,2700.0,2145.12,UPI,2025,11,Nov,Q4,2025-11,4200.0,0.0,0.44273826035268476
ORD105948,2025-11-14,CUST12558,West Bengal,Durgapur,East,Store,Laptops,Ultrabook 14,1,72000.0,0.08,56000.0,72705.02,56000.0,16705.02,UPI,2025,11,Nov,Q4,2025-11,72000.0,5760.0,0.22976432713999664
ORD106714,2025-11-14,CUST10516,Karnataka,Mysuru,South,Store,Tablets,Pro Tablet,1,48000.0,0.0,36000.0,52684.8,36000.0,16684.8,Debit Card,2025,11,Nov,Q4,2025-11,48000.0,0.0,0.31669096209912534
ORD107209,2025-11-14,CUST12153,Uttar Pradesh,Kanpur,North,Store,Accessories,Wireless Earbuds,2,4200.0,0.02,2700.0,9035.44,5400.0,3635.44,Net Banking,2025,11,Nov,Q4,2025-11,8400.0,168.0,0.40235339950240384
ORD107437,2025-11-14,CUST11007,Maharashtra,Nagpur,West,Online,Printers,Ink Tank Printer,3,16500.0,0.05,12200.0,54248.04,36600.0,17648.04,UPI,2025,11,Nov,Q4,2025-11,49500.0,2475.0,0.32532124662937134
ORD107617,2025-11-14,CUST13079,West Bengal,Durgapur,East,Online,Monitors,27-inch Monitor,3,22500.0,0.05,16800.0,73974.6,50400.0,23574.6,UPI,2025,11,Nov,Q4,2025-11,67500.0,3375.0,0.31868506216998804
ORD107657,2025-11-14,CUST11353,Karnataka,Mangaluru,South,Store,Mobiles,Budget Smartphone,1,14500.0,0.02,10800.0,15596.9,10800.0,4796.9,Net Banking,2025,11,Nov,Q4,2025-11,14500.0,290.0,0.3075547063839609
ORD108633,2025-11-14,CUST11900,Gujarat,Surat,West,Online,Mobiles,Premium Smartphone,2,58000.0,0.02,44000.0,131141.25,88000.0,43141.25,Debit Card,2025,11,Nov,Q4,2025-11,116000.0,2320.0,0.32896781142470427
ORD110452,2025-11-14,CUST10265,Maharashtra,Mumbai,West,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,133702.24,94000.0,39702.24,Debit Card,2025,11,Nov,Q4,2025-11,122000.0,6100.0,0.2969452119874731
ORD111494,2025-11-14,CUST10878,Tamil Nadu,Madurai,South,Online,Mobiles,5G Smartphone,4,32000.0,0.02,24500.0,144707.58,98000.0,46707.58,Credit Card,2025,11,Nov,Q4,2025-11,128000.0,2560.0,0.32277217268093356
ORD112306,2025-11-14,CUST10342,Maharashtra,Mumbai,West,Online,Laptops,Gaming Laptop,1,98000.0,0.02,79000.0,110791.74,79000.0,31791.74,Credit Card,2025,11,Nov,Q4,2025-11,98000.0,1960.0,0.2869504531655519
ORD112594,2025-11-14,CUST10524,Maharashtra,Pune,West,Store,Accessories,Wireless Earbuds,2,4200.0,0.02,2700.0,9035.44,5400.0,3635.44,Credit Card,2025,11,Nov,Q4,2025-11,8400.0,168.0,0.40235339950240384
ORD113328,2025-11-14,CUST11470,Karnataka,Mysuru,South,Online,Accessories,Bluetooth Speaker,2,6500.0,0.02,4100.0,14696.86,8200.0,6496.86,Credit Card,2025,11,Nov,Q4,2025-11,13000.0,260.0,0.44205769123472627
ORD114800,2025-11-14,CUST13133,Rajasthan,Jaipur,North,Online,Laptops,Business Laptop 15,2,61000.0,0.0,47000.0,140739.2,94000.0,46739.2,Credit Card,2025,11,Nov,Q4,2025-11,122000.0,0.0,0.33209795138809933
ORD100347,2025-11-15,CUST10699,Karnataka,Mangaluru,South,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,8133.22,5000.0,3133.22,Credit Card,2025,11,Nov,Q4,2025-11,7800.0,390.0,0.38523733527434395
ORD100381,2025-11-15,CUST12332,Maharashtra,Mumbai,West,Online,Monitors,27-inch Monitor,3,22500.0,0.02,16800.0,76310.64,50400.0,25910.64,UPI,2025,11,Nov,Q4,2025-11,67500.0,1350.0,0.3395416418994782
ORD100679,2025-11-15,CUST11197,Karnataka,Mangaluru,South,Store,Laptops,Ultrabook 14,3,72000.0,0.1,56000.0,213373.44,168000.0,45373.44,UPI,2025,11,Nov,Q4,2025-11,216000.0,21600.0,0.2126480221718317
ORD100753,2025-11-15,CUST10343,Rajasthan,Udaipur,North,Online,Mobiles,Budget Smartphone,1,14500.0,0.1,10800.0,15054.48,10800.0,4254.48,Net Banking,2025,11,Nov,Q4,2025-11,14500.0,1450.0,0.28260557654598495
ORD100763,2025-11-15,CUST12356,West Bengal,Kolkata,East,Store,Laptops,Ultrabook 14,3,72000.0,0.15,56000.0,201519.36,168000.0,33519.36,Net Banking,2025,11,Nov,Q4,2025-11,216000.0,32400.0,0.16633319994664533
ORD102147,2025-11-15,CUST11010,Telangana,Warangal,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4845.12,2700.0,2145.12,Cash,2025,11,Nov,Q4,2025-11,4200.0,0.0,0.44273826035268476
ORD102168,2025-11-15,CUST12239,West Bengal,Kolkata,East,Store,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,75075.84,56000.0,19075.84,Debit Card,2025,11,Nov,Q4,2025-11,72000.0,3600.0,0.2540875999522616
ORD102288,2025-11-15,CUST10561,Gujarat,Vadodara,West,Online,Monitors,24-inch Monitor,2,14500.0,0.08,10800.0,30778.05,21600.0,9178.05,Credit Card,2025,11,Nov,Q4,2025-11,29000.0,2320.0,0.2982011530944943
ORD102648,2025-11-15,CUST10354,Tamil Nadu,Coimbatore,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4845.12,2700.0,2145.12,Credit Card,2025,11,Nov,Q4,2025-11,4200.0,0.0,0.44273826035268476
ORD102781,2025-11-15,CUST10893,Rajasthan,Jaipur,North,Store,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,24696.0,16800.0,7896.0,Debit Card,2025,11,Nov,Q4,2025-11,22500.0,0.0,0.3197278911564626
ORD102790,2025-11-15,CUST11955,Karnataka,Mangaluru,South,Store,Laptops,Business Laptop 15,5,61000.0,0.02,47000.0,328072.64,235000.0,93072.64,Net Banking,2025,11,Nov,Q4,2025-11,305000.0,6100.0,0.28369522066820324
ORD102877,2025-11-15,CUST10357,Gujarat,Surat,West,Store,Accessories,Smart Watch,3,7800.0,0.05,5000.0,24399.65,15000.0,9399.65,Net Banking,2025,11,Nov,Q4,2025-11,23400.0,1170.0,0.38523708331881806
ORD102941,2025-11-15,CUST11917,Karnataka,Bengaluru,South,Store,Monitors,24-inch Monitor,2,14500.0,0.05,10800.0,30238.88,21600.0,8638.88,Debit Card,2025,11,Nov,Q4,2025-11,29000.0,1450.0,0.28568782970797857
ORD102952,2025-11-15,CUST11668,Uttar Pradesh,Noida,North,Online,Mobiles,Budget Smartphone,3,14500.0,0.05,10800.0,47672.52,32400.0,15272.52,UPI,2025,11,Nov,Q4,2025-11,43500.0,2175.0,0.32036317778040685
ORD104207,2025-11-15,CUST11362,Maharashtra,Pune,West,Online,Printers,Ink Tank Printer,1,16500.0,0.05,12200.0,18082.68,12200.0,5882.68,UPI,2025,11,Nov,Q4,2025-11,16500.0,825.0,0.32532124662937134
ORD104403,2025-11-15,CUST10033,Karnataka,Mangaluru,South,Online,Monitors,27-inch Monitor,4,22500.0,0.08,16800.0,95518.08,67200.0,28318.08,UPI,2025,11,Nov,Q4,2025-11,90000.0,7200.0,0.29646827071900944
ORD105015,2025-11-15,CUST11251,Uttar Pradesh,Noida,North,Store,Monitors,24-inch Monitor,3,14500.0,0.05,10800.0,45358.32,32400.0,12958.32,UPI,2025,11,Nov,Q4,2025-11,43500.0,2175.0,0.2856878297079786
ORD105196,2025-11-15,CUST11278,Uttar Pradesh,Lucknow,North,Online,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,64740.03,47000.0,17740.03,UPI,2025,11,Nov,Q4,2025-11,61000.0,4880.0,0.2740194899508079
ORD105398,2025-11-15,CUST12128,Uttar Pradesh,Kanpur,North,Online,Accessories,Bluetooth Speaker,3,6500.0,0.0,4100.0,22495.2,12300.0,10195.2,Credit Card,2025,11,Nov,Q4,2025-11,19500.0,0.0,0.453216686226395
ORD106361,2025-11-15,CUST10248,Rajasthan,Udaipur,North,Online,Mobiles,Budget Smartphone,2,14500.0,0.0,10800.0,33454.4,21600.0,11854.4,Debit Card,2025,11,Nov,Q4,2025-11,29000.0,0.0,0.3543450188913865
ORD106623,2025-11-15,CUST13128,Telangana,Hyderabad,South,Online,Tablets,Android Tablet,2,22000.0,0.0,16500.0,50758.4,33000.0,17758.4,Debit Card,2025,11,Nov,Q4,2025-11,44000.0,0.0,0.3498613037447989
ORD107461,2025-11-15,CUST12280,Maharashtra,Nagpur,West,Store,Printers,Ink Tank Printer,3,16500.0,0.05,12200.0,51614.64,36600.0,15014.64,UPI,2025,11,Nov,Q4,2025-11,49500.0,2475.0,0.2908988612533188
ORD107620,2025-11-15,CUST11883,Gujarat,Ahmedabad,West,Store,Monitors,24-inch Monitor,1,14500.0,0.08,10800.0,14641.98,10800.0,3841.98,UPI,2025,11,Nov,Q4,2025-11,14500.0,1160.0,0.26239484004212543
ORD109726,2025-11-15,CUST12321,Tamil Nadu,Madurai,South,Online,Printers,Ink Tank Printer,2,16500.0,0.05,12200.0,36165.36,24400.0,11765.36,Cash,2025,11,Nov,Q4,2025-11,33000.0,1650.0,0.32532124662937134
ORD110227,2025-11-15,CUST11880,Odisha,Bhubaneswar,East,Online,Monitors,27-inch Monitor,2,22500.0,0.02,16800.0,50873.76,33600.0,17273.76,Credit Card,2025,11,Nov,Q4,2025-11,45000.0,900.0,0.3395416418994782
ORD111718,2025-11-15,CUST11721,Odisha,Bhubaneswar,East,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,133702.24,94000.0,39702.24,UPI,2025,11,Nov,Q4,2025-11,122000.0,6100.0,0.2969452119874731
ORD111994,2025-11-15,CUST12291,Odisha,Cuttack,East,Online,Accessories,Bluetooth Speaker,1,6500.0,0.02,4100.0,7348.43,4100.0,3248.43,Net Banking,2025,11,Nov,Q4,2025-11,6500.0,130.0,0.44205769123472627
ORD112112,2025-11-15,CUST10031,Tamil Nadu,Chennai,South,Store,Laptops,Ultrabook 14,4,72000.0,0.08,56000.0,290820.1,224000.0,66820.1,UPI,2025,11,Nov,Q4,2025-11,288000.0,23040.0,0.22976438010990302
ORD112218,2025-11-15,CUST13076,Odisha,Bhubaneswar,East,Online,Accessories,Smart Watch,2,7800.0,0.02,5000.0,17636.24,10000.0,7636.24,Credit Card,2025,11,Nov,Q4,2025-11,15600.0,312.0,0.4329857157761518
ORD112602,2025-11-15,CUST11995,Karnataka,Bengaluru,South,Store,Laptops,Gaming Laptop,1,98000.0,0.1,79000.0,96808.32,79000.0,17808.32,UPI,2025,11,Nov,Q4,2025-11,98000.0,9800.0,0.18395443697401215
ORD113643,2025-11-15,CUST12058,Tamil Nadu,Madurai,South,Online,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,16392.66,10800.0,5592.66,Credit Card,2025,11,Nov,Q4,2025-11,14500.0,290.0,0.34116854738645225
ORD114264,2025-11-15,CUST12709,Uttar Pradesh,Kanpur,North,Online,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,15890.84,10800.0,5090.84,Debit Card,2025,11,Nov,Q4,2025-11,14500.0,725.0,0.32036317778040685
ORD100180,2025-11-16,CUST12860,Odisha,Cuttack,East,Online,Mobiles,5G Smartphone,1,32000.0,0.0,24500.0,36915.2,24500.0,12415.2,Credit Card,2025,11,Nov,Q4,2025-11,32000.0,0.0,0.3363167475728156
ORD100285,2025-11-16,CUST12990,Odisha,Bhubaneswar,East,Store,Mobiles,Premium Smartphone,3,58000.0,0.05,44000.0,181433.28,132000.0,49433.28,UPI,2025,11,Nov,Q4,2025-11,174000.0,8700.0,0.27245982655442263
ORD101446,2025-11-16,CUST11244,Maharashtra,Mumbai,West,Store,Mobiles,5G Smartphone,4,32000.0,0.1,24500.0,126443.52,98000.0,28443.52,Credit Card,2025,11,Nov,Q4,2025-11,128000.0,12800.0,0.22495039682539683
ORD103920,2025-11-16,CUST11369,Uttar Pradesh,Noida,North,Online,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,7123.48,4100.0,3023.48,UPI,2025,11,Nov,Q4,2025-11,6500.0,325.0,0.4244386170804158
ORD105098,2025-11-16,CUST11376,Delhi,New Delhi,North,Store,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,7134.4,4100.0,3034.4,Credit Card,2025,11,Nov,Q4,2025-11,6500.0,0.0,0.4253195783808029
ORD106200,2025-11-16,CUST10596,West Bengal,Kolkata,East,Store,Tablets,Android Tablet,2,22000.0,0.02,16500.0,47328.51,33000.0,14328.51,Credit Card,2025,11,Nov,Q4,2025-11,44000.0,880.0,0.3027458502285409
ORD106219,2025-11-16,CUST10916,Maharashtra,Pune,West,Online,Laptops,Ultrabook 14,2,72000.0,0.08,56000.0,152828.93,112000.0,40828.93,UPI,2025,11,Nov,Q4,2025-11,144000.0,11520.0,0.26715445825603834
ORD106540,2025-11-16,CUST12974,Telangana,Hyderabad,South,Online,Monitors,24-inch Monitor,2,14500.0,0.08,10800.0,30778.05,21600.0,9178.05,Credit Card,2025,11,Nov,Q4,2025-11,29000.0,2320.0,0.2982011530944943
ORD106898,2025-11-16,CUST10983,Gujarat,Ahmedabad,West,Online,Tablets,Android Tablet,1,22000.0,0.15,16500.0,21572.32,16500.0,5072.32,UPI,2025,11,Nov,Q4,2025-11,22000.0,3300.0,0.23513094558211634
ORD106913,2025-11-16,CUST11950,Uttar Pradesh,Kanpur,North,Online,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,25956.0,16800.0,9156.0,UPI,2025,11,Nov,Q4,2025-11,22500.0,0.0,0.35275080906148865
ORD107704,2025-11-16,CUST11192,Gujarat,Ahmedabad,West,Online,Laptops,Gaming Laptop,1,98000.0,0.0,79000.0,113052.8,79000.0,34052.8,UPI,2025,11,Nov,Q4,2025-11,98000.0,0.0,0.3012114693311444
ORD108948,2025-11-16,CUST11302,Maharashtra,Nagpur,West,Online,Laptops,Ultrabook 14,2,72000.0,0.0,56000.0,166118.4,112000.0,54118.4,Net Banking,2025,11,Nov,Q4,2025-11,144000.0,0.0,0.32578209277238407
ORD109212,2025-11-16,CUST12909,Tamil Nadu,Madurai,South,Store,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,33367.04,24500.0,8867.04,UPI,2025,11,Nov,Q4,2025-11,32000.0,1600.0,0.26574248120300753
ORD109910,2025-11-16,CUST12401,Uttar Pradesh,Lucknow,North,Store,Accessories,Wireless Earbuds,3,4200.0,0.0,2700.0,13829.76,8100.0,5729.76,Net Banking,2025,11,Nov,Q4,2025-11,12600.0,0.0,0.41430653894210745
ORD110177,2025-11-16,CUST10430,Delhi,New Delhi,North,Online,Accessories,Bluetooth Speaker,3,6500.0,0.02,4100.0,22045.3,12300.0,9745.3,Credit Card,2025,11,Nov,Q4,2025-11,19500.0,390.0,0.4420579443237334
ORD112493,2025-11-16,CUST11750,Gujarat,Ahmedabad,West,Online,Accessories,Bluetooth Speaker,1,6500.0,0.02,4100.0,7348.43,4100.0,3248.43,Debit Card,2025,11,Nov,Q4,2025-11,6500.0,130.0,0.44205769123472627
ORD113769,2025-11-16,CUST12013,Karnataka,Mysuru,South,Online,Monitors,24-inch Monitor,2,14500.0,0.1,10800.0,30108.96,21600.0,8508.96,Net Banking,2025,11,Nov,Q4,2025-11,29000.0,2900.0,0.28260557654598495
ORD100318,2025-11-17,CUST11705,Odisha,Cuttack,East,Store,Accessories,Smart Watch,1,7800.0,0.08,5000.0,7876.38,5000.0,2876.38,Net Banking,2025,11,Nov,Q4,2025-11,7800.0,624.0,0.36519060786808155
ORD101688,2025-11-17,CUST11125,Uttar Pradesh,Lucknow,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,4457.51,2700.0,1757.51,Debit Card,2025,11,Nov,Q4,2025-11,4200.0,336.0,0.3942806634197119
ORD102096,2025-11-17,CUST10534,Gujarat,Vadodara,West,Online,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,24658.2,16800.0,7858.2,Net Banking,2025,11,Nov,Q4,2025-11,22500.0,1125.0,0.31868506216998804
ORD102232,2025-11-17,CUST10414,Odisha,Cuttack,East,Store,Laptops,Business Laptop 15,3,61000.0,0.1,47000.0,180774.72,141000.0,39774.72,Net Banking,2025,11,Nov,Q4,2025-11,183000.0,18300.0,0.2200236847275991
ORD103171,2025-11-17,CUST12668,Uttar Pradesh,Noida,North,Online,Printers,Laser Printer,1,28000.0,0.02,21400.0,31654.78,21400.0,10254.78,Credit Card,2025,11,Nov,Q4,2025-11,28000.0,560.0,0.323956761032615
ORD103351,2025-11-17,CUST11452,Tamil Nadu,Chennai,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,4457.51,2700.0,1757.51,UPI,2025,11,Nov,Q4,2025-11,4200.0,336.0,0.3942806634197119
ORD103552,2025-11-17,CUST10941,West Bengal,Durgapur,East,Store,Mobiles,5G Smartphone,4,32000.0,0.05,24500.0,133468.16,98000.0,35468.16,Credit Card,2025,11,Nov,Q4,2025-11,128000.0,6400.0,0.26574248120300753
ORD103742,2025-11-17,CUST10019,Telangana,Warangal,South,Online,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,24658.2,16800.0,7858.2,Net Banking,2025,11,Nov,Q4,2025-11,22500.0,1125.0,0.31868506216998804
ORD104476,2025-11-17,CUST10020,Maharashtra,Pune,West,Online,Mobiles,5G Smartphone,2,32000.0,0.1,24500.0,66447.36,49000.0,17447.36,UPI,2025,11,Nov,Q4,2025-11,64000.0,6400.0,0.26257416396979505
ORD105711,2025-11-17,CUST12930,Karnataka,Mangaluru,South,Store,Monitors,27-inch Monitor,1,22500.0,0.08,16800.0,22720.32,16800.0,5920.32,UPI,2025,11,Nov,Q4,2025-11,22500.0,1800.0,0.2605737947352854
ORD106372,2025-11-17,CUST12038,West Bengal,Durgapur,East,Online,Mobiles,5G Smartphone,3,32000.0,0.0,24500.0,110745.6,73500.0,37245.6,UPI,2025,11,Nov,Q4,2025-11,96000.0,0.0,0.3363167475728155
ORD106774,2025-11-17,CUST10160,Tamil Nadu,Coimbatore,South,Store,Laptops,Ultrabook 14,3,72000.0,0.08,56000.0,218115.07,168000.0,50115.07,Cash,2025,11,Nov,Q4,2025-11,216000.0,17280.0,0.22976436245326834
ORD107112,2025-11-17,CUST11695,Karnataka,Bengaluru,South,Online,Laptops,Business Laptop 15,1,61000.0,0.1,47000.0,63332.64,47000.0,16332.64,UPI,2025,11,Nov,Q4,2025-11,61000.0,6100.0,0.25788661265344376
ORD108554,2025-11-17,CUST11068,Tamil Nadu,Coimbatore,South,Store,Mobiles,5G Smartphone,2,32000.0,0.1,24500.0,63221.76,49000.0,14221.76,UPI,2025,11,Nov,Q4,2025-11,64000.0,6400.0,0.22495039682539683
ORD108663,2025-11-17,CUST10297,Maharashtra,Pune,West,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,133702.24,94000.0,39702.24,Credit Card,2025,11,Nov,Q4,2025-11,122000.0,6100.0,0.2969452119874731
ORD108834,2025-11-17,CUST12590,Uttar Pradesh,Kanpur,North,Online,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,36176.9,24500.0,11676.9,Debit Card,2025,11,Nov,Q4,2025-11,32000.0,640.0,0.3227722662804165
ORD109243,2025-11-17,CUST11878,Delhi,New Delhi,North,Online,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,35069.44,24500.0,10569.44,UPI,2025,11,Nov,Q4,2025-11,32000.0,1600.0,0.3013860500766479
ORD109334,2025-11-17,CUST10007,Rajasthan,Udaipur,North,Online,Accessories,Bluetooth Speaker,1,6500.0,0.08,4100.0,6898.53,4100.0,2798.53,Debit Card,2025,11,Nov,Q4,2025-11,6500.0,520.0,0.4056704834218305
ORD109362,2025-11-17,CUST12250,Maharashtra,Nagpur,West,Store,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,15119.44,10800.0,4319.44,Net Banking,2025,11,Nov,Q4,2025-11,14500.0,725.0,0.28568782970797857
ORD110008,2025-11-17,CUST11212,Uttar Pradesh,Noida,North,Store,Accessories,Wireless Earbuds,1,4200.0,0.15,2700.0,3918.43,2700.0,1218.43,Credit Card,2025,11,Nov,Q4,2025-11,4200.0,630.0,0.3109485176460981
ORD110323,2025-11-17,CUST11198,Rajasthan,Jaipur,North,Online,Accessories,Bluetooth Speaker,3,6500.0,0.08,4100.0,20695.58,12300.0,8395.58,Credit Card,2025,11,Nov,Q4,2025-11,19500.0,1560.0,0.405670196244802
ORD111682,2025-11-17,CUST10070,Gujarat,Surat,West,Store,Mobiles,5G Smartphone,2,32000.0,0.1,24500.0,63221.76,49000.0,14221.76,Debit Card,2025,11,Nov,Q4,2025-11,64000.0,6400.0,0.22495039682539683
ORD113154,2025-11-17,CUST11875,Telangana,Hyderabad,South,Store,Monitors,27-inch Monitor,3,22500.0,0.08,16800.0,68160.96,50400.0,17760.96,Credit Card,2025,11,Nov,Q4,2025-11,67500.0,5400.0,0.26057379473528536
ORD113296,2025-11-17,CUST12025,Uttar Pradesh,Lucknow,North,Store,Accessories,Smart Watch,1,7800.0,0.02,5000.0,8390.05,5000.0,3390.05,UPI,2025,11,Nov,Q4,2025-11,7800.0,156.0,0.40405599489871935
ORD113882,2025-11-17,CUST12908,Gujarat,Vadodara,West,Store,Accessories,Smart Watch,2,7800.0,0.0,5000.0,17122.56,10000.0,7122.56,UPI,2025,11,Nov,Q4,2025-11,15600.0,0.0,0.41597518128130373
ORD114168,2025-11-17,CUST13163,Gujarat,Vadodara,West,Online,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,9690.24,5400.0,4290.24,Debit Card,2025,11,Nov,Q4,2025-11,8400.0,0.0,0.44273826035268476
ORD114574,2025-11-17,CUST12255,Uttar Pradesh,Noida,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,4748.22,2700.0,2048.22,UPI,2025,11,Nov,Q4,2025-11,4200.0,84.0,0.4313658592061867
ORD100080,2025-11-18,CUST12816,Gujarat,Surat,West,Store,Mobiles,5G Smartphone,1,32000.0,0.1,24500.0,31610.88,24500.0,7110.88,Credit Card,2025,11,Nov,Q4,2025-11,32000.0,3200.0,0.22495039682539683
ORD100935,2025-11-18,CUST10818,Uttar Pradesh,Lucknow,North,Store,Tablets,Android Tablet,1,22000.0,0.1,16500.0,21732.48,16500.0,5232.48,Net Banking,2025,11,Nov,Q4,2025-11,22000.0,2200.0,0.24076773566569484
ORD101108,2025-11-18,CUST12000,Gujarat,Ahmedabad,West,Online,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4602.86,2700.0,1902.86,UPI,2025,11,Nov,Q4,2025-11,4200.0,210.0,0.41340818534563295
ORD101909,2025-11-18,CUST11560,Delhi,New Delhi,North,Store,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,4517.72,2700.0,1817.72,Debit Card,2025,11,Nov,Q4,2025-11,4200.0,84.0,0.40235339950240384
ORD102712,2025-11-18,CUST10603,Maharashtra,Pune,West,Online,Tablets,Pro Tablet,1,48000.0,0.05,36000.0,52604.16,36000.0,16604.16,UPI,2025,11,Nov,Q4,2025-11,48000.0,2400.0,0.31564347762610406
ORD103687,2025-11-18,CUST10547,Telangana,Warangal,South,Store,Mobiles,5G Smartphone,2,32000.0,0.08,24500.0,64626.69,49000.0,15626.69,Net Banking,2025,11,Nov,Q4,2025-11,64000.0,5120.0,0.24179932470624751
ORD104380,2025-11-18,CUST10421,Delhi,New Delhi,North,Store,Tablets,Pro Tablet,1,48000.0,0.08,36000.0,48470.02,36000.0,12470.02,UPI,2025,11,Nov,Q4,2025-11,48000.0,3840.0,0.25727284618409485
ORD105013,2025-11-18,CUST10052,Uttar Pradesh,Kanpur,North,Store,Printers,Ink Tank Printer,2,16500.0,0.0,12200.0,36220.8,24400.0,11820.8,Credit Card,2025,11,Nov,Q4,2025-11,33000.0,0.0,0.32635391819065285
ORD107541,2025-11-18,CUST11893,Rajasthan,Udaipur,North,Store,Mobiles,5G Smartphone,1,32000.0,0.08,24500.0,32313.34,24500.0,7813.34,UPI,2025,11,Nov,Q4,2025-11,32000.0,2560.0,0.2417992073861755
ORD108617,2025-11-18,CUST13040,Odisha,Bhubaneswar,East,Store,Mobiles,Budget Smartphone,1,14500.0,0.1,10800.0,14323.68,10800.0,3523.68,Net Banking,2025,11,Nov,Q4,2025-11,14500.0,1450.0,0.24600382024731074
ORD108748,2025-11-18,CUST10882,Karnataka,Bengaluru,South,Online,Accessories,Smart Watch,1,7800.0,0.08,5000.0,8278.23,5000.0,3278.23,Debit Card,2025,11,Nov,Q4,2025-11,7800.0,624.0,0.3960061510733575
ORD109627,2025-11-18,CUST11599,Uttar Pradesh,Kanpur,North,Online,Accessories,Bluetooth Speaker,4,6500.0,0.08,4100.0,27594.11,16400.0,11194.11,Cash,2025,11,Nov,Q4,2025-11,26000.0,2080.0,0.4056702680390852
ORD109827,2025-11-18,CUST12595,Telangana,Warangal,South,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4379.42,2700.0,1679.42,Credit Card,2025,11,Nov,Q4,2025-11,4200.0,210.0,0.3834800042014696
ORD111178,2025-11-18,CUST11448,Rajasthan,Jaipur,North,Store,Laptops,Business Laptop 15,5,61000.0,0.08,47000.0,307986.56,235000.0,72986.56,Credit Card,2025,11,Nov,Q4,2025-11,305000.0,24400.0,0.2369796915813469
ORD113236,2025-11-18,CUST12903,Delhi,New Delhi,North,Online,Tablets,Android Tablet,2,22000.0,0.05,16500.0,48220.48,33000.0,15220.48,Debit Card,2025,11,Nov,Q4,2025-11,44000.0,2200.0,0.31564347762610406
ORD101836,2025-11-19,CUST10885,Tamil Nadu,Chennai,South,Online,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,78906.24,56000.0,22906.24,Credit Card,2025,11,Nov,Q4,2025-11,72000.0,3600.0,0.29029693976040427
ORD101873,2025-11-19,CUST11573,Odisha,Cuttack,East,Online,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,63563.36,44000.0,19563.36,Credit Card,2025,11,Nov,Q4,2025-11,58000.0,2900.0,0.3077773107022662
ORD104073,2025-11-19,CUST12942,West Bengal,Kolkata,East,Online,Accessories,Smart Watch,3,7800.0,0.02,5000.0,26454.36,15000.0,11454.36,Cash,2025,11,Nov,Q4,2025-11,23400.0,468.0,0.43298571577615186
ORD105197,2025-11-19,CUST13156,Uttar Pradesh,Lucknow,North,Online,Laptops,Gaming Laptop,1,98000.0,0.0,79000.0,113052.8,79000.0,34052.8,Net Banking,2025,11,Nov,Q4,2025-11,98000.0,0.0,0.3012114693311444
