order_id,order_date,customer_id,state,city,region,channel,category,product,quantity,unit_price,discount_pct,unit_cost,sales_amount,cost_amount,profit,payment_mode
ORD113912,2024-07-13,CUST10738,Uttar Pradesh,Lucknow,North,Store,Tablets,Pro Tablet,1,48000.0,0.02,36000.0,46099.2,36000.0,10099.2,Debit Card
ORD113913,2024-07-29,CUST12171,Telangana,Warangal,South,Online,Accessories,Wireless Earbuds,4,4200.0,0.0,2700.0,17304.0,10800.0,6504.0,UPI
ORD113914,2025-12-09,CUST10521,West Bengal,Durgapur,East,Online,Mobiles,Budget Smartphone,2,14500.0,0.05,10800.0,31781.68,21600.0,10181.68,UPI
ORD113915,2025-02-06,CUST10565, delhi,New Delhi,North,Store,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,3872.33,2700.0,1172.33,Credit Card
ORD113916,2024-04-12,CUST12759, delhi,New Delhi,North,Online,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,72676.8,56000.0,16676.8,Credit Card
ORD113917,2024-09-23,CUST13017,Uttar Pradesh,Lucknow,North,Online,Laptops,Ultrabook 14,3,72000.0,0.05,56000.0,211356.0,168000.0,43356.0,Credit Card
ORD113918,2024-06-26,CUST12825,Tamil Nadu,Coimbatore,South,Store,Monitors,27-inch Monitor,2,22500.0,0.02,16800.0,43218.0,33600.0,9618.0,Credit Card
ORD113919,2025-10-26,CUST11823,West Bengal,Kolkata,East,Online,Mobiles,Premium Smartphone,1,58000.0,0.0,44000.0,66908.8,44000.0,22908.8,Debit Card
ORD113920,2024-07-31,CUST11795,Odisha,Cuttack,East,Online,Accessories,Smart Watch,1,7800.0,0.0,5000.0,8034.0,5000.0,3034.0,UPI
ORD113921,2024-09-17,CUST12108, delhi,New Delhi,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.1,2700.0,3893.4,2700.0,1193.4,UPI
ORD113922,2024-09-01,CUST11025,Gujarat,Surat,West,Online,Laptops,Business Laptop 15,1,61000.0,0.02,47000.0,61573.4,47000.0,14573.4,Credit Card
ORD113923,2024-05-08,CUST11857,Uttar Pradesh,Kanpur,North,Online,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,72676.8,56000.0,16676.8,UPI
ORD113924,2025-07-24,CUST10824,Karnataka ,Mysuru,South,Store,Laptops,Ultrabook 14,1,72000.0,0.08,56000.0,64915.2,56000.0,8915.2,Cash
ORD113925,2025-02-25,CUST13089,Telangana,Warangal,South,Online,Tablets,Pro Tablet,3,48000.0,0.02,36000.0,139539.46,108000.0,31539.46,Cash
ORD113926,2024-11-15,CUST11478,Maharashtra,Mumbai,West,Store,Mobiles,Budget Smartphone,2,14500.0,0.08,10800.0,29283.97,21600.0,7683.97,Credit Card
ORD113927,2024-10-16,CUST12694,Rajasthan,Udaipur,North,Store,Printers,Laser Printer,2,28000.0,0.02,21400.0,60236.29,42800.0,17436.29,UPI
ORD113928,2025-05-02,CUST12956,Odisha,Bhubaneswar,East,Online,Laptops,Business Laptop 15,1,61000.0,0.0,47000.0,62830.0,47000.0,15830.0,UPI
ORD113929,2024-03-11,CUST10953,Maharashtra,Pune,West,Online,Mobiles,Budget Smartphone,1,14500.0,0.08,10800.0,13740.2,10800.0,2940.2,Credit Card
ORD113930,2025-11-12,CUST12107,Uttar Pradesh,Kanpur,North,Online,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,78906.24,56000.0,22906.24,Cash
ORD113931,2025-02-16,CUST11183,Rajasthan,Jaipur,North,Online,Accessories,Wireless Earbuds,4,4200.0,0.0,2700.0,16611.84,10800.0,5811.84,UPI
ORD113932,2024-06-15,CUST12859,Maharashtra,Nagpur,West,Store,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,113582.0,94000.0,19582.0,UPI
ORD113933,2025-01-28,CUST10298,Gujarat,Vadodara,West,Online,Accessories,Bluetooth Speaker,1,6500.0,0.08,4100.0,5913.02,4100.0,1813.02,Credit Card
ORD113934,2025-09-14,CUST12036,Karnataka ,Mysuru,South,Online,Accessories,Smart Watch,1,7800.0,0.15,5000.0,6828.9,5000.0,1828.9,Credit Card
ORD113935,2024-05-06,CUST11232,Rajasthan,Udaipur,North,Online,Printers,Laser Printer,1,28000.0,0.02,21400.0,28263.2,21400.0,6863.2,Debit Card
ORD113936,2025-01-17,CUST10716,Tamil Nadu,Coimbatore,South,Store,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,28600.32,24500.0,4100.32,Debit Card
ORD113937,2025-03-12,CUST12719,Maharashtra,Pune,West,Online,Accessories,Bluetooth Speaker,2,6500.0,0.08,4100.0,12318.8,8200.0,4118.8,Debit Card
ORD113938,2025-08-15,CUST10626,Gujarat,Surat,West,Online,Mobiles,Premium Smartphone,1,58000.0,0.0,44000.0,59740.0,44000.0,15740.0,Credit Card
ORD113939,2025-02-18,CUST10038,Tamil Nadu,Coimbatore,South,Online,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,54482.88,44000.0,10482.88,UPI
ORD113940,2025-06-22,CUST12161,Maharashtra,Nagpur,West,Store,Monitors,24-inch Monitor,2,14500.0,0.05,10800.0,26999.0,21600.0,5399.0,Debit Card
ORD113941,2025-07-19,CUST12781, delhi,New Delhi,North,Online,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,23175.0,16800.0,6375.0,Credit Card
ORD113942,2025-10-13,CUST11807,Maharashtra,Mumbai,West,Online,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,63563.36,44000.0,19563.36,UPI
ORD113943,2024-09-21,CUST12752,Uttar Pradesh,Lucknow,North,Store,Accessories,Wireless Earbuds,4,4200.0,0.15,2700.0,13994.4,10800.0,3194.4,Net Banking
ORD113944,2025-05-29,CUST11093,Uttar Pradesh,Noida,North,Store,Accessories,Smart Watch,3,7800.0,0.08,5000.0,21097.44,15000.0,6097.44,Debit Card
ORD113945,2024-06-30,CUST11794,Rajasthan,Udaipur,North,Online,Mobiles,Budget Smartphone,3,14500.0,0.05,10800.0,42564.75,32400.0,10164.75,Credit Card
ORD113946,2025-09-09,CUST10863,Maharashtra,Mumbai,West,Store,Laptops,Gaming Laptop,1,98000.0,0.08,79000.0,88356.8,79000.0,9356.8,Cash
ORD113947,2025-11-26,CUST11165, delhi,New Delhi,North,Online,Monitors,24-inch Monitor,4,14500.0,0.02,10800.0,65570.62,43200.0,22370.62,Debit Card
ORD113948,2024-08-03,CUST12853,Uttar Pradesh,Kanpur,North,Store,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4116.0,2700.0,1416.0,Net Banking
ORD113949,2025-02-14,CUST13182,Telangana,Hyderabad,South,Store,Mobiles,Premium Smartphone,1,58000.0,0.02,44000.0,53475.07,44000.0,9475.07,Debit Card
ORD113950,2025-08-24,CUST11936,Maharashtra,Mumbai,West,Online,Laptops,Ultrabook 14,1,72000.0,0.0,56000.0,74160.0,56000.0,18160.0,Debit Card
ORD113951,2024-01-20,CUST10853,Maharashtra,Pune,West,Online,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,13620.72,10800.0,2820.72,UPI
ORD113952,2025-05-30,CUST13137, delhi,New Delhi,North,Online,Tablets,Android Tablet,1,22000.0,0.15,16500.0,19261.0,16500.0,2761.0,Credit Card
ORD113953,2025-08-22,CUST12930,Tamil Nadu,Madurai,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,Credit Card
ORD113954,2025-09-28,CUST11602,West Bengal,Durgapur,East,Online,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,57803.6,47000.0,10803.6,Net Banking
ORD113955,2024-05-23,CUST12142,Rajasthan,Udaipur,North,Store,Laptops,Business Laptop 15,1,61000.0,0.02,47000.0,58584.4,47000.0,11584.4,Net Banking
ORD113956,2025-07-07,CUST11683,Uttar Pradesh,Noida,North,Online,Mobiles,Budget Smartphone,1,14500.0,0.0,10800.0,14935.0,10800.0,4135.0,UPI
ORD113957,2025-07-28,CUST10455,Odisha,Cuttack,East,Online,Mobiles,5G Smartphone,1,32000.0,0.08,24500.0,30323.2,24500.0,5823.2,Debit Card
ORD113958,2024-01-03,CUST12124,Uttar Pradesh,Kanpur,North,Online,Laptops,Ultrabook 14,3,72000.0,0.0,56000.0,213580.8,168000.0,45580.8,UPI
ORD113959,2025-05-30,CUST11098,Maharashtra,Nagpur,West,Online,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,31312.0,24500.0,6812.0,Debit Card
ORD113960,2025-04-02,CUST12416,Maharashtra,Nagpur,West,Online,Accessories,Bluetooth Speaker,3,6500.0,0.08,4100.0,18478.2,12300.0,6178.2,UPI
ORD113961,2025-12-09,CUST11620,Rajasthan,Udaipur,North,Store,Mobiles,5G Smartphone,3,32000.0,0.1,24500.0,94832.64,73500.0,21332.64,Credit Card
ORD113962,2024-02-01,CUST13023,Karnataka ,Bengaluru,South,Online,Printers,Ink Tank Printer,2,16500.0,0.05,12200.0,30998.88,24400.0,6598.88,Credit Card
ORD113963,2025-12-06,CUST10366,West Bengal,Kolkata,East,Online,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,25956.0,16800.0,9156.0,Net Banking
ORD113964,2025-02-21,CUST10024,Maharashtra,Pune,West,Online,Mobiles,Budget Smartphone,1,14500.0,0.1,10800.0,12903.84,10800.0,2103.84,Debit Card
ORD113965,2024-07-19,CUST11562,Gujarat,Vadodara,West,Online,Accessories,Smart Watch,3,7800.0,0.05,5000.0,22896.9,15000.0,7896.9,UPI
ORD113966,2024-10-10,CUST10665,Uttar Pradesh,Lucknow,North,Online,Mobiles,5G Smartphone,4,32000.0,0.05,24500.0,140277.76,98000.0,42277.76,Credit Card
ORD113967,2025-07-14,CUST10972,Rajasthan,Udaipur,North,Online,Tablets,Android Tablet,2,22000.0,0.15,16500.0,38522.0,33000.0,5522.0,Debit Card
ORD113968,2025-12-29,CUST11216,West Bengal,Durgapur,East,Online,Tablets,Android Tablet,3,22000.0,0.0,16500.0,76137.6,49500.0,26637.6,Credit Card
ORD113969,2024-08-19,CUST12300,Maharashtra,Mumbai,West,Online,Monitors,24-inch Monitor,2,14500.0,0.08,10800.0,27480.4,21600.0,5880.4,UPI
ORD113970,2025-12-20,CUST11936,Karnataka ,Mysuru,South,Online,Mobiles,Budget Smartphone,2,14500.0,0.1,10800.0,30108.96,21600.0,8508.96,Net Banking
ORD113971,2025-04-04,CUST11555, delhi,New Delhi,North,Store,Laptops,Gaming Laptop,1,98000.0,0.0,79000.0,96040.0,79000.0,17040.0,UPI
ORD113972,2024-05-20,CUST10052,West Bengal,Kolkata,East,Store,Accessories,Bluetooth Speaker,1,6500.0,0.15,4100.0,5414.5,4100.0,1314.5,UPI
ORD113973,2025-03-12,CUST12914,Gujarat,Ahmedabad,West,Online,Accessories,Bluetooth Speaker,1,6500.0,0.15,4100.0,5690.75,4100.0,1590.75,
ORD113974,2025-08-09,CUST12769, delhi,New Delhi,North,Online,Mobiles,Budget Smartphone,2,14500.0,0.02,10800.0,29272.6,21600.0,7672.6,UPI
ORD113975,2024-02-09,CUST10834,Maharashtra,Nagpur,West,Online,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7327.01,5000.0,2327.01,Credit Card
ORD113976,2024-02-27,CUST12148,Uttar Pradesh,Lucknow,North,Online,Accessories,Bluetooth Speaker,2,6500.0,0.05,4100.0,12211.68,8200.0,4011.68,UPI
ORD113977,2024-01-04,CUST11341,Maharashtra,Pune,West,Store,Laptops,Gaming Laptop,1,98000.0,0.08,79000.0,84822.53,79000.0,5822.53,Credit Card
ORD113978,2025-02-20,CUST12098,Odisha,Cuttack,East,Store,Mobiles,5G Smartphone,1,32000.0,0.15,24500.0,25589.76,24500.0,1089.76,Credit Card
ORD113979,2024-02-12,CUST11006,Maharashtra,Pune,West,Online,Accessories,Bluetooth Speaker,3,6500.0,0.15,4100.0,16389.36,12300.0,4089.36,Credit Card
ORD113980,2025-11-12,CUST12398, delhi,New Delhi,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4602.86,2700.0,1902.86,UPI
ORD113981,2024-04-03,CUST11823,Uttar Pradesh,Lucknow,North,Online,Laptops,Ultrabook 14,1,72000.0,0.08,56000.0,68227.2,56000.0,12227.2,Credit Card
ORD113982,2024-02-22,CUST11098,Gujarat,Ahmedabad,West,Online,Mobiles,5G Smartphone,2,32000.0,0.15,24500.0,53790.72,49000.0,4790.72,Debit Card
ORD113983,2024-07-07,CUST10254,Gujarat,Surat,West,Online,Laptops,Business Laptop 15,1,61000.0,0.0,47000.0,62830.0,47000.0,15830.0,Debit Card
ORD113984,2025-07-11,CUST12301, delhi,New Delhi,North,Store,Printers,Ink Tank Printer,1,16500.0,0.0,12200.0,16170.0,12200.0,3970.0,UPI
ORD113985,2025-10-24,CUST12823, delhi,New Delhi,North,Online,Tablets,Pro Tablet,1,48000.0,0.05,36000.0,52604.16,36000.0,16604.16,Credit Card
ORD113986,2024-07-02,CUST10776,Uttar Pradesh,Lucknow,North,Store,Tablets,Pro Tablet,5,48000.0,0.08,36000.0,216384.0,180000.0,36384.0,Credit Card
ORD113987,2025-01-14,CUST10368, delhi,New Delhi,North,Store,Laptops,Gaming Laptop,3,98000.0,0.02,79000.0,271063.3,237000.0,34063.3,UPI
ORD113988,2025-07-19,CUST10749,Maharashtra,Nagpur,West,Online,Tablets,Android Tablet,3,22000.0,0.05,16500.0,64581.0,49500.0,15081.0,Credit Card
ORD113989,2025-08-05,CUST11038,West Bengal,Kolkata,East,Online,Printers,Ink Tank Printer,1,16500.0,0.1,12200.0,15295.5,12200.0,3095.5,Debit Card
ORD113990,2024-04-21,CUST12762,Maharashtra,Mumbai,West,Online,Monitors,24-inch Monitor,2,14500.0,0.0,10800.0,29870.0,21600.0,8270.0,Cash
ORD113991,2025-09-04,CUST13140,Telangana,Hyderabad,South,Store,Tablets,Pro Tablet,1,48000.0,0.02,36000.0,46099.2,36000.0,10099.2,UPI
ORD113992,2025-09-25,CUST10640,West Bengal,Durgapur,East,Store,Monitors,27-inch Monitor,1,22500.0,0.15,16800.0,18742.5,16800.0,1942.5,Credit Card
ORD113993,2025-06-21,CUST13169,West Bengal,Durgapur,East,Store,Tablets,Android Tablet,2,22000.0,0.02,16500.0,42257.6,33000.0,9257.6,Cash
ORD113994,2025-01-20,CUST12721,Maharashtra,Nagpur,West,Online,Accessories,Wireless Earbuds,3,4200.0,0.08,2700.0,11462.17,8100.0,3362.17,Credit Card
ORD113995,2024-10-13,CUST12567,Gujarat,Surat,West,Store,Mobiles,Budget Smartphone,3,14500.0,0.0,10800.0,47745.6,32400.0,15345.6,Net Banking
ORD113996,2025-10-12,CUST11571, delhi,New Delhi,North,Online,Accessories,Bluetooth Speaker,3,6500.0,0.0,4100.0,22495.2,12300.0,10195.2,Debit Card
ORD113997,2025-09-23,CUST10324,Karnataka ,Bengaluru,South,Store,Accessories,Bluetooth Speaker,4,6500.0,0.02,4100.0,24970.4,16400.0,8570.4,Net Banking
ORD113998,2025-01-13,CUST10244,Uttar Pradesh,Kanpur,North,Store,Laptops,Business Laptop 15,3,61000.0,0.05,47000.0,163558.08,141000.0,22558.08,Debit Card
ORD113999,2025-06-26,CUST13187,Telangana,Hyderabad,South,Store,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,20947.5,16800.0,4147.5,UPI
ORD114000,2024-10-19,CUST10470,Gujarat,Surat,West,Online,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,36176.9,24500.0,11676.9,Debit Card
ORD114001,2025-06-27,CUST11459,Tamil Nadu,Chennai,South,Online,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7632.3,5000.0,2632.3,UPI
ORD114002,2024-03-06,CUST10951,Uttar Pradesh,Noida,North,Store,Printers,Ink Tank Printer,1,16500.0,0.1,12200.0,14553.0,12200.0,2353.0,Debit Card
ORD114003,2025-10-21,CUST12700,Uttar Pradesh,Kanpur,North,Online,Mobiles,Premium Smartphone,3,58000.0,0.0,44000.0,200726.4,132000.0,68726.4,Credit Card
ORD114004,2025-01-11,CUST12020,Karnataka ,Mangaluru,South,Online,Printers,Laser Printer,1,28000.0,0.0,21400.0,27686.4,21400.0,6286.4,Debit Card
ORD114005,2025-03-13,CUST10286,Maharashtra,Nagpur,West,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7261.8,5000.0,2261.8,UPI
ORD114006,2024-05-18,CUST11701,Karnataka ,Mysuru,South,Store,Accessories,Smart Watch,1,7800.0,0.15,5000.0,6497.4,5000.0,1497.4,UPI
ORD114007,2025-01-21,CUST10230, delhi,New Delhi,North,Store,Laptops,Business Laptop 15,2,61000.0,0.1,47000.0,103299.84,94000.0,9299.84,UPI
ORD114008,2024-01-03,CUST13171,Uttar Pradesh,Noida,North,Online,Tablets,Android Tablet,1,22000.0,0.02,16500.0,21318.53,16500.0,4818.53,Credit Card
ORD114009,2025-10-12,CUST11811,West Bengal,Durgapur,East,Store,Tablets,Android Tablet,1,22000.0,0.0,16500.0,24147.2,16500.0,7647.2,UPI
ORD114010,2025-07-01,CUST13165,Odisha,Cuttack,East,Store,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,20947.5,16800.0,4147.5,UPI
ORD114011,2024-11-28,CUST12009,Telangana,Warangal,South,Online,Tablets,Pro Tablet,1,48000.0,0.15,36000.0,47066.88,36000.0,11066.88,Net Banking
ORD114012,2025-09-02,CUST10973,West Bengal,Kolkata,East,Online,Mobiles,Budget Smartphone,1,14500.0,0.08,10800.0,13740.2,10800.0,2940.2,Debit Card
ORD114013,2025-08-16,CUST11002,Gujarat,Vadodara,West,Store,Tablets,Android Tablet,2,22000.0,0.08,16500.0,39670.4,33000.0,6670.4,Credit Card
ORD114014,2024-03-28,CUST11216,Telangana,Hyderabad,South,Online,Printers,Ink Tank Printer,3,16500.0,0.02,12200.0,49965.3,36600.0,13365.3,Debit Card
ORD114015,2024-02-09,CUST11226,Telangana,Hyderabad,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,4069.9,2700.0,1369.9,UPI
ORD114016,2024-07-04,CUST10051,Uttar Pradesh,Lucknow,North,Online,Tablets,Pro Tablet,4,48000.0,0.0,36000.0,197760.0,144000.0,53760.0,Debit Card
ORD114017,2024-01-01,CUST12016,Uttar Pradesh,Lucknow,North,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,6971.33,5000.0,1971.33,Credit Card
ORD114018,2025-02-22,CUST11744,Karnataka ,Mangaluru,South,Online,Mobiles,Premium Smartphone,3,58000.0,0.05,44000.0,163448.64,132000.0,31448.64,UPI
ORD114019,2025-01-21,CUST12104,West Bengal,Durgapur,East,Online,Monitors,24-inch Monitor,2,14500.0,0.02,10800.0,28101.7,21600.0,6501.7,Debit Card
ORD114020,2025-01-28,CUST10486,West Bengal,Kolkata,East,Online,Accessories,Wireless Earbuds,3,4200.0,0.0,2700.0,12458.88,8100.0,4358.88,Cash
ORD114021,2024-02-23,CUST12122,West Bengal,Kolkata,East,Online,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,30059.52,24500.0,5559.52,UPI
ORD114022,2025-11-02,CUST11286,Tamil Nadu,Coimbatore,South,Online,Laptops,Business Laptop 15,1,61000.0,0.05,47000.0,66851.12,47000.0,19851.12,UPI
ORD114023,2025-12-14,CUST10417,Odisha,Cuttack,East,Online,Tablets,Pro Tablet,1,48000.0,0.08,36000.0,50942.98,36000.0,14942.98,Debit Card
ORD114024,2025-03-07,CUST10917,Uttar Pradesh,Lucknow,North,Online,Accessories,Smart Watch,1,7800.0,0.0,5000.0,8034.0,5000.0,3034.0,UPI
ORD114025,2024-01-05,CUST10029, delhi,New Delhi,North,Online,Mobiles,Budget Smartphone,2,14500.0,0.0,10800.0,28675.2,21600.0,7075.2,Credit Card
ORD114026,2024-10-16,CUST11917,Tamil Nadu,Coimbatore,South,Online,Printers,Ink Tank Printer,1,16500.0,0.0,12200.0,19034.4,12200.0,6834.4,UPI
ORD114027,2025-06-08,CUST11582,Rajasthan,Udaipur,North,Online,Accessories,Wireless Earbuds,2,4200.0,0.08,2700.0,7959.84,5400.0,2559.84,UPI
ORD114028,2025-07-01,CUST10772,Uttar Pradesh,Noida,North,Online,Monitors,24-inch Monitor,4,14500.0,0.0,10800.0,59740.0,43200.0,16540.0,Debit Card
ORD114029,2024-06-26,CUST10279, delhi,New Delhi,North,Online,Laptops,Business Laptop 15,1,61000.0,0.05,47000.0,59688.5,47000.0,12688.5,Cash
ORD114030,2025-08-24,CUST11397,Odisha,Cuttack,East,Online,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4109.7,2700.0,1409.7,Credit Card
ORD114031,2025-12-08,CUST11785,Gujarat,Surat,West,Online,Printers,Laser Printer,1,28000.0,0.1,21400.0,29070.72,21400.0,7670.72,Net Banking
ORD114032,2025-01-06,CUST11553, delhi,New Delhi,North,Online,Tablets,Android Tablet,2,22000.0,0.05,16500.0,41331.84,33000.0,8331.84,UPI
ORD114033,2024-10-05,CUST10771,Karnataka ,Mysuru,South,Online,Accessories,Smart Watch,1,7800.0,0.08,5000.0,8278.23,5000.0,3278.23,UPI
ORD114034,2025-01-19,CUST11472,Tamil Nadu,Madurai,South,Online,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,6105.84,4100.0,2005.84,UPI
ORD114035,2024-01-20,CUST10243,Karnataka ,Bengaluru,South,Store,Mobiles,Budget Smartphone,2,14500.0,0.05,10800.0,25919.04,21600.0,4319.04,UPI
ORD114036,2025-01-17,CUST11450,Karnataka ,Mysuru,South,Online,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,14050.85,10800.0,3250.85,Credit Card
ORD114037,2024-01-20,CUST11628,Karnataka ,Mysuru,South,Store,Tablets,Android Tablet,4,22000.0,0.02,16500.0,81134.59,66000.0,15134.59,Cash
ORD114038,2024-01-26,CUST11133,Maharashtra,Mumbai,West,Online,Mobiles,Budget Smartphone,4,14500.0,0.08,10800.0,52762.37,43200.0,9562.37,UPI
ORD114039,2025-02-08,CUST10766,Maharashtra,Mumbai,West,Online,Accessories,Bluetooth Speaker,3,6500.0,0.15,4100.0,16389.36,12300.0,4089.36,Net Banking
ORD114040,2025-01-08,CUST11056,Uttar Pradesh,Lucknow,North,Online,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,31008.77,24500.0,6508.77,Credit Card
ORD114041,2025-12-22,CUST12378,Karnataka ,Bengaluru,South,Online,Monitors,27-inch Monitor,2,22500.0,0.05,16800.0,49316.4,33600.0,15716.4,UPI
ORD114042,2025-01-06,CUST10970,Maharashtra,Mumbai,West,Store,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,66382.85,56000.0,10382.85,Credit Card
ORD114043,2025-12-17,CUST10869,Maharashtra,Pune,West,Online,Monitors,27-inch Monitor,3,22500.0,0.02,16800.0,76310.64,50400.0,25910.64,Credit Card
ORD114044,2025-08-12,CUST11925,Gujarat,Ahmedabad,West,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,3910.2,2700.0,1210.2,Debit Card
ORD114045,2024-09-03,CUST13049,Maharashtra,Pune,West,Store,Accessories,Bluetooth Speaker,2,6500.0,0.0,4100.0,12740.0,8200.0,4540.0,Debit Card
ORD114046,2025-11-08,CUST11442,West Bengal,Kolkata,East,Store,Printers,Ink Tank Printer,1,16500.0,0.08,12200.0,16661.57,12200.0,4461.57,Debit Card
ORD114047,2024-12-18,CUST12325,Telangana,Warangal,South,Online,Printers,Ink Tank Printer,3,16500.0,0.0,12200.0,57103.2,36600.0,20503.2,Debit Card
ORD114048,2025-03-10,CUST11820,Karnataka ,Mangaluru,South,Online,Monitors,24-inch Monitor,2,14500.0,0.0,10800.0,29870.0,21600.0,8270.0,Credit Card
ORD114049,2024-03-14,CUST10836,Telangana,Hyderabad,South,Store,Accessories,Smart Watch,1,7800.0,0.02,5000.0,7491.12,5000.0,2491.12,UPI
ORD114050,2024-06-04,CUST12648,Maharashtra,Nagpur,West,Online,Accessories,Wireless Earbuds,1,4200.0,0.1,2700.0,3893.4,2700.0,1193.4,Net Banking
ORD114051,2025-01-16,CUST11316,Uttar Pradesh,Lucknow,North,Store,Mobiles,5G Smartphone,1,32000.0,0.0,24500.0,30105.6,24500.0,5605.6,UPI
ORD114052,2024-07-17,CUST11148,Odisha,Cuttack,East,Online,Tablets,Android Tablet,4,22000.0,0.05,16500.0,86108.0,66000.0,20108.0,Credit Card
ORD114053,2025-03-14,CUST11859,Maharashtra,Pune,West,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,3910.2,2700.0,1210.2,Debit Card
ORD114054,2024-02-28,CUST10197,Maharashtra,Pune,West,Store,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,28600.32,24500.0,4100.32,UPI
ORD114055,2024-07-02,CUST11981, delhi,New Delhi,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4109.7,2700.0,1409.7,Credit Card
ORD114056,2025-05-01,CUST12341,Maharashtra,Nagpur,West,Store,Accessories,Wireless Earbuds,2,4200.0,0.05,2700.0,7820.4,5400.0,2420.4,UPI
ORD114057,2025-03-23,CUST12363,Maharashtra,Nagpur,West,Store,Accessories,Smart Watch,2,7800.0,0.15,5000.0,12994.8,10000.0,2994.8,UPI
ORD114058,2025-12-20,CUST11143, delhi,New Delhi,North,Online,Accessories,Wireless Earbuds,4,4200.0,0.02,2700.0,18992.87,10800.0,8192.87,Credit Card
ORD114059,2025-10-19,CUST12396, delhi,New Delhi,North,Online,Monitors,24-inch Monitor,1,14500.0,0.0,10800.0,16727.2,10800.0,5927.2,Net Banking
ORD114060,2025-08-15,CUST11352,Gujarat,Surat,West,Store,Tablets,Android Tablet,1,22000.0,0.0,16500.0,21560.0,16500.0,5060.0,UPI
ORD114061,2024-01-01,CUST10953,Rajasthan,Jaipur,North,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,3753.79,2700.0,1053.79,Net Banking
ORD114062,2025-03-16,CUST10141,Maharashtra,Pune,West,Store,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,8232.0,5400.0,2832.0,Credit Card
ORD114063,2024-06-16,CUST11874,Karnataka ,Mysuru,South,Store,Mobiles,Budget Smartphone,5,14500.0,0.1,10800.0,63945.0,54000.0,9945.0,Debit Card
ORD114064,2024-07-14,CUST10112,Uttar Pradesh,Lucknow,North,Online,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,6360.25,4100.0,2260.25,Debit Card
ORD114065,2024-06-02,CUST13174, delhi,New Delhi,North,Online,Mobiles,Budget Smartphone,2,14500.0,0.08,10800.0,27480.4,21600.0,5880.4,Credit Card
ORD114066,2024-11-29,CUST10689, delhi,New Delhi,North,Online,Accessories,Smart Watch,2,7800.0,0.08,5000.0,16556.47,10000.0,6556.47,Credit Card
ORD114067,2024-03-31,CUST10640, delhi,New Delhi,North,Online,Monitors,27-inch Monitor,3,22500.0,0.08,16800.0,63963.0,50400.0,13563.0,Credit Card
ORD114068,2025-01-23,CUST11034, delhi,New Delhi,North,Store,Mobiles,5G Smartphone,2,32000.0,0.15,24500.0,51179.52,49000.0,2179.52,Debit Card
ORD114069,2024-05-01,CUST10991,West Bengal,Durgapur,East,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,3910.2,2700.0,1210.2,Net Banking
ORD114070,2024-12-31,CUST12273,Telangana,Hyderabad,South,Store,Monitors,24-inch Monitor,2,14500.0,0.02,10800.0,31193.79,21600.0,9593.79,Credit Card
ORD114071,2025-04-02,CUST11860,Tamil Nadu,Madurai,South,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,3910.2,2700.0,1210.2,Net Banking
